u,g,r,i,z,class,z1,zerr
19.05092,17.71486,16.99573,16.56925,16.25315,GALAXY,0.07386148,8.116123E-06
19.17672,17.91498,17.25453,16.8857,16.60038,GALAXY,0.1280439,1.382194E-05
18.09994,16.15686,15.21178,14.75219,14.40291,GALAXY,0.05923149,1.580324E-05
19.39808,17.99214,17.27568,16.85509,16.64782,GALAXY,0.148082,9.228336E-06
18.64247,17.43601,16.96044,16.61428,16.4215,GALAXY,0.1232849,8.172799E-06
19.44924,17.63793,16.75526,16.3485,16.04381,GALAXY,0.06381337,2.132659E-05
17.86465,16.56935,15.91616,15.57341,15.26786,GALAXY,0.03693028,8.095143E-06
19.59196,19.41694,19.21862,19.24147,19.12986,QSO,0.9968141,0.000447177
19.30182,18.28203,17.68661,17.10854,22.85313,GALAXY,0.07940405,5.279013E-06
18.79916,18.53447,17.63532,17.04827,16.77602,QSO,0.2152316,3.303444E-05
18.60889,16.60658,15.6674,15.2246,14.85803,GALAXY,0.06362354,1.387288E-05
17.51584,16.37059,15.91757,15.64714,15.43299,GALAXY,0.03558532,7.329356E-06
18.3254,17.05134,16.549,16.24214,16.03839,GALAXY,0.03406438,7.203228E-06
18.79423,17.28567,16.62537,16.255,16.0322,GALAXY,0.06368109,1.231148E-05
19.40489,17.77685,16.90578,16.44759,16.11357,GALAXY,0.09556393,1.801702E-05
18.7698,17.70662,17.3728,17.19011,17.00054,GALAXY,0.03044113,6.877191E-06
18.65898,18.609,18.49214,18.28728,18.08533,QSO,1.966916,0.0003045518
19.35271,17.77199,16.90504,16.44899,16.13379,GALAXY,0.1514331,1.384842E-05
19.18616,18.2725,17.85626,17.6281,17.38956,GALAXY,0.03386709,8.245108E-06
17.98231,15.98069,15.0651,14.61469,14.27538,GALAXY,0.04493825,1.135073E-05
19.50667,18.02207,17.1527,16.70002,16.48716,GALAXY,0.05597225,2.656008E-05
19.46937,17.98746,17.1793,16.70985,16.38249,GALAXY,0.06352462,1.088892E-05
17.04543,15.60227,14.91287,14.54482,14.2675,GALAXY,0.05721016,1.11988E-05
19.17646,17.79534,17.09156,16.71887,16.47453,GALAXY,0.10124,1.285314E-05
19.11246,17.34722,16.4263,15.95007,15.59392,GALAXY,0.05350004,1.391314E-05
19.49569,18.33011,17.68423,17.29545,17.06825,GALAXY,0.06561565,6.492573E-06
19.31381,18.08842,17.60317,17.30162,17.20976,GALAXY,0.05437004,7.647602E-06
19.31289,17.43406,16.43326,15.99072,15.6731,GALAXY,0.09712588,1.699299E-05
19.14591,17.56474,17.18979,17.06536,17.02413,GALAXY,0.03510851,7.773656E-06
19.32771,17.86424,17.07155,16.65101,16.31841,GALAXY,0.1040027,2.481787E-05
19.13847,17.94209,17.46752,17.11655,16.99101,GALAXY,0.08215943,6.500256E-06
19.42717,19.22554,19.22091,19.13733,18.96314,QSO,2.086129,0.0005010686
18.82694,17.34362,16.50605,16.04422,15.72385,GALAXY,0.1069518,9.768879E-06
18.45911,17.42354,17.18062,17.0208,16.99092,GALAXY,0.03557876,6.049177E-06
18.12598,16.46088,15.73822,15.38623,15.12775,GALAXY,0.03507291,1.156001E-05
19.44348,17.99905,17.17843,16.70161,16.369,GALAXY,0.0642429,6.384394E-06
17.33021,15.98607,15.41943,15.08391,14.8529,GALAXY,0.04558093,1.112279E-05
18.66948,18.73533,18.63432,18.41455,18.2089,QSO,2.033504,0.0003112947
18.31968,16.91554,16.16812,15.75431,15.46908,GALAXY,0.07378663,1.67953E-05
19.45733,18.2459,17.56742,17.14981,16.8751,GALAXY,0.07774817,8.08834E-06
19.33399,17.62483,16.86313,16.51488,16.24142,GALAXY,0.05350048,2.114261E-05
19.17262,18.44663,18.01601,17.73971,17.52771,GALAXY,0.03399964,6.53027E-06
18.9927,17.84936,17.38356,17.12354,16.93535,GALAXY,0.04072165,7.610887E-06
18.12453,16.26644,15.44486,15.05502,14.74469,GALAXY,0.03468496,1.045178E-05
16.94767,15.02926,14.13832,13.71072,13.3888,GALAXY,0.04277682,9.053104E-06
19.194,18.01475,17.29509,16.8651,16.62755,GALAXY,0.1402985,8.564538E-06
19.16717,18.21321,17.88469,17.61535,17.48328,GALAXY,0.05322444,7.863876E-06
18.60748,17.29582,16.50419,16.06488,15.76293,GALAXY,0.07807739,1.249046E-05
19.29312,17.28715,16.27365,15.81154,15.44312,GALAXY,0.08974399,1.651093E-05
19.01589,18.2035,17.91532,17.71182,17.70556,GALAXY,0.0394002,6.625017E-06
19.13786,18.67326,18.20942,18.16529,18.18816,QSO,1.166718,0.0002134048
18.95949,17.88947,17.26961,16.93062,16.64811,GALAXY,0.1227128,1.813155E-05
19.10876,17.22988,16.31618,15.91688,15.5966,GALAXY,0.083948,1.395301E-05
18.17677,17.18321,16.70782,16.19512,16.05137,GALAXY,0.0782228,6.606368E-06
18.06455,16.29176,15.40997,14.9394,14.55246,GALAXY,0.03881902,1.163849E-05
18.72943,17.42828,16.88718,16.5517,16.34683,GALAXY,0.07850095,1.538461E-05
17.82697,16.50569,15.98008,15.66312,15.43707,GALAXY,0.04096008,1.683984E-05
16.54894,15.4115,14.90159,14.56221,14.30696,GALAXY,0.04177788,7.300309E-06
18.61316,17.35583,16.9378,16.66793,16.48838,GALAXY,0.05320286,8.847161E-06
19.23922,17.91353,17.27455,16.89128,16.62856,GALAXY,0.08359525,8.540858E-06
19.34977,17.5942,16.65086,16.21764,15.85854,GALAXY,0.09358649,2.07905E-05
19.391,18.1926,17.40263,16.92876,16.6555,QSO,0.1259392,4.473277E-05
18.15777,16.47692,15.78257,15.36899,14.99587,GALAXY,0.03470649,8.707374E-06
19.23301,17.57122,16.76689,16.37038,16.0796,GALAXY,0.04578349,1.715185E-05
19.15144,18.10582,17.60827,17.26078,17.11397,GALAXY,0.1115656,8.365935E-06
19.02639,17.80358,17.37165,17.11572,16.95596,GALAXY,0.04449006,9.134993E-06
19.34299,18.17662,17.59936,17.21699,17.04143,GALAXY,0.143083,6.922937E-06
19.5639,18.26015,17.67945,17.34336,17.18792,GALAXY,0.05554802,2.20629E-05
19.02086,17.77634,17.17559,16.86861,16.63703,GALAXY,0.04041926,1.472305E-05
18.01471,16.50078,15.76269,15.2956,14.99698,QSO,0.05918172,1.657744E-05
18.91701,17.11135,16.27821,15.86161,15.55154,GALAXY,0.03801842,1.303288E-05
19.24481,17.44561,16.48433,16.05168,15.72122,GALAXY,0.1277286,2.004659E-05
18.86917,17.67998,17.09915,16.72779,16.53708,GALAXY,0.09698135,9.166249E-06
18.79451,17.87869,17.71733,17.52754,17.35035,GALAXY,0.03313996,4.383279E-06
17.78463,15.77254,14.81067,14.37525,14.03465,GALAXY,0.08269521,1.46821E-05
17.85777,16.3224,15.59021,15.18293,14.87845,GALAXY,0.03691414,1.012996E-05
18.53299,16.80405,16.10647,15.69843,15.38009,GALAXY,0.0440913,1.356842E-05
17.67641,15.77888,14.88566,14.4625,14.15192,GALAXY,0.05722952,1.067512E-05
19.55119,18.27255,17.6427,17.25231,16.96511,GALAXY,0.1033864,9.777549E-06
18.68569,17.08934,16.26716,15.88442,15.60966,GALAXY,0.0398476,1.758888E-05
19.48901,19.25134,19.13908,18.93981,19.00576,QSO,1.614296,0.0008173384
18.40365,16.66223,15.85369,15.45041,15.13492,GALAXY,0.03534552,1.068015E-05
19.07016,17.22112,16.3603,15.93134,15.59853,GALAXY,0.05771487,1.093457E-05
18.17198,17.7522,17.36304,17.30937,17.26422,QSO,1.390235,0.0001244415
19.09443,18.49209,18.38494,18.18466,17.95558,QSO,2.236545,0.0002134255
17.98089,16.80714,16.37803,16.1084,15.92397,GALAXY,0.03417099,8.336072E-06
18.73583,16.97554,16.26081,15.91737,15.62513,GALAXY,0.06834425,1.650871E-05
16.83026,15.01455,14.15823,13.75,13.43444,GALAXY,0.03399971,8.803752E-06
19.2701,17.16856,16.05511,15.60654,15.26345,GALAXY,0.1291679,2.770421E-05
19.08737,17.6798,16.94029,16.54863,16.27635,GALAXY,0.07990257,1.365893E-05
18.90175,17.66247,17.31495,17.03661,16.87604,GALAXY,0.05473013,7.476189E-06
19.32857,17.72447,16.92409,16.55425,16.28656,GALAXY,0.04083738,1.663463E-05
19.40656,17.6783,16.73448,16.28515,15.93005,GALAXY,0.1160685,2.576415E-05
18.92885,16.93562,15.9722,15.47186,15.0843,GALAXY,0.07284334,1.880023E-05
19.18469,17.60434,16.85473,16.46769,16.22044,GALAXY,0.03282416,2.139245E-05
18.96366,17.50139,16.80595,16.36632,16.08527,GALAXY,0.08106502,8.704894E-06
18.76436,17.56738,17.07209,16.75002,16.55702,GALAXY,0.06276788,6.730397E-06
18.19845,17.28919,17.04649,16.85678,16.66608,GALAXY,0.03167847,3.630348E-06
17.11144,15.20748,14.28223,13.76738,13.27309,GALAXY,0.03176058,1.362428E-05
19.24739,18.10622,17.39864,16.97078,16.7075,GALAXY,0.1579711,7.276831E-06
19.21359,17.2062,16.11996,15.67077,15.29881,GALAXY,0.1320257,2.398281E-05
18.187,16.39181,15.55058,15.11309,14.82696,GALAXY,0.07149465,1.419777E-05
17.82598,15.90656,15.06991,14.65504,14.36508,GALAXY,0.04674602,1.084535E-05
19.38886,17.65242,16.80217,16.31548,16.0008,GALAXY,0.08013435,1.446588E-05
17.90696,16.55107,15.83385,15.39464,15.09365,GALAXY,0.09157816,7.094277E-06
19.39585,17.51218,16.59329,16.16328,15.83379,GALAXY,0.0806471,1.987068E-05
19.53838,18.38833,17.56507,17.06241,16.83602,GALAXY,0.1896889,1.378615E-05
17.83688,16.00255,15.12564,14.64511,14.24023,GALAXY,0.06287731,1.501508E-05
19.44647,17.43197,16.49651,16.07154,15.72324,GALAXY,0.06156513,1.803549E-05
19.13061,18.75378,18.67375,18.85626,18.64983,QSO,0.7780238,9.390507E-05
19.30509,17.36521,16.3131,15.82255,15.47904,GALAXY,0.1241117,1.197977E-05
19.59758,18.27578,17.59481,17.1845,16.86423,GALAXY,0.1105459,7.26085E-06
19.1376,17.39321,16.46507,15.99532,15.63826,GALAXY,0.09073952,2.380423E-05
19.05431,17.63161,17.27106,17.03058,17.10805,GALAXY,0.02286368,1.560262E-05
18.13682,16.29693,15.37053,14.90914,14.53236,GALAXY,0.07160871,1.072219E-05
19.11228,18.08211,17.6871,17.30431,17.18536,GALAXY,0.08241593,5.317512E-06
18.5853,17.55033,17.18848,16.93896,16.86909,GALAXY,0.06431813,7.318772E-06
17.89874,16.59855,15.97179,15.62262,15.34943,GALAXY,0.03679958,1.451898E-05
19.54025,19.08393,18.93947,18.83479,18.70839,QSO,0.6992804,6.441918E-05
18.68213,16.97753,16.16341,15.71877,15.38882,GALAXY,0.04380151,1.442179E-05
18.38646,16.59001,15.60966,15.14934,14.76523,GALAXY,0.08575635,2.091419E-05
18.77344,17.26136,16.39406,15.95385,15.61135,GALAXY,0.1194977,2.479935E-05
18.33688,17.19082,16.65809,16.30461,16.10476,GALAXY,0.06469809,8.430949E-06
18.21671,16.81407,16.2089,15.87683,15.59991,GALAXY,0.04128582,1.196076E-05
19.15685,18.0206,17.64097,17.32043,17.163,GALAXY,0.08161541,6.433193E-06
18.77708,17.02996,16.16609,15.74823,15.42612,GALAXY,0.03469433,1.22573E-05
18.17722,17.33784,16.97634,16.79376,16.63035,GALAXY,0.01498329,3.614109E-06
19.119,17.9373,17.43439,17.11613,16.89534,GALAXY,0.05733966,9.123541E-06
19.0788,18.88916,18.66677,18.67418,18.76773,QSO,1.246152,0.0003956368
19.45415,17.42818,16.42911,15.97763,15.59878,GALAXY,0.09035888,2.482555E-05
18.091,16.7266,16.07646,15.71148,15.42229,GALAXY,0.03393826,1.284608E-05
18.55058,17.20573,16.70844,16.45199,16.28507,GALAXY,0.03421107,1.119349E-05
19.56697,17.57598,16.63183,16.19515,15.84209,GALAXY,0.0688299,1.626677E-05
19.4202,17.97507,17.21259,16.77404,16.47174,GALAXY,0.04788728,7.337065E-06
18.98764,16.95814,16.02542,15.58219,15.26247,GALAXY,0.07224821,1.062285E-05
19.11034,18.061,17.71136,17.46587,17.33589,GALAXY,0.0376731,5.085046E-06
18.5358,16.72193,15.9449,15.58163,15.29174,GALAXY,0.03479646,1.368523E-05
19.40613,17.80635,17.02491,16.64601,16.38697,GALAXY,0.03319267,2.43213E-05
18.7002,18.57092,18.33517,18.38124,18.51377,QSO,1.180915,0.0002024203
18.48179,17.52414,17.15014,16.9334,16.83014,GALAXY,0.03338228,6.279397E-06
19.54404,18.26122,17.61684,17.25433,17.03288,GALAXY,0.09581313,9.84103E-06
17.7809,15.80152,14.93213,14.48817,14.19433,GALAXY,0.07097623,1.452447E-05
19.30276,17.72234,16.56763,16.0233,15.66158,GALAXY,0.1975571,2.961377E-05
18.53373,16.6118,15.71239,15.28955,14.96324,GALAXY,0.06904308,1.453094E-05
18.71726,16.96847,16.18275,15.80198,15.49112,GALAXY,0.03821474,1.488931E-05
18.7991,17.43001,16.80499,16.4469,16.2476,GALAXY,0.07866399,2.225485E-05
17.8891,16.03777,15.19704,14.78386,14.46338,GALAXY,0.03749124,9.043497E-06
19.40952,18.37641,17.84225,17.45691,17.33954,GALAXY,0.09041245,9.03658E-06
17.72662,16.59999,16.07754,15.80105,15.57756,GALAXY,0.03626069,9.428828E-06
19.45202,19.10298,18.69349,18.57174,18.60894,QSO,1.023126,0.0002443068
18.93632,17.53113,16.89638,16.49881,16.22641,GALAXY,0.09337523,9.236478E-06
18.85252,16.86691,15.95605,15.53501,15.21376,GALAXY,0.06220168,1.226086E-05
18.29762,16.30268,15.41962,14.98822,14.67258,GALAXY,0.03989241,8.725498E-06
18.59561,18.54542,18.47483,18.18641,18.08826,QSO,1.799617,0.0002548966
18.81039,17.446,16.82992,16.50384,16.30429,GALAXY,0.09441641,1.224157E-05
19.02496,17.14818,16.24115,15.81108,15.51459,GALAXY,0.07187378,1.9797E-05
18.66721,18.45646,18.32704,18.0146,18.02585,QSO,1.773708,0.0004600736
18.8471,18.2481,17.90593,17.84666,17.68565,QSO,2.160743,0.0003172202
18.86109,17.67093,17.04728,16.63824,16.4143,GALAXY,0.07192955,7.324956E-06
19.33494,18.00121,17.28615,16.88483,16.62746,GALAXY,0.08624424,1.649085E-05
19.45373,18.07299,17.48167,17.13317,16.8917,GALAXY,0.03712124,8.026211E-06
19.24492,17.40745,16.56422,16.1634,15.85852,GALAXY,0.04939276,3.555728E-05
19.38305,19.25388,18.97939,18.99141,18.88191,QSO,1.030087,0.0003324723
19.59279,19.28956,19.09902,18.86522,18.86069,QSO,1.660723,0.0004694157
19.46951,18.1166,17.41168,16.98532,16.70028,GALAXY,0.1259979,6.606847E-06
19.02599,17.31249,16.45937,16.0441,15.73402,GALAXY,0.08858306,2.053312E-05
18.66075,17.60711,17.16092,16.89098,16.7809,GALAXY,0.03673783,6.193377E-06
19.22762,17.26489,16.34265,15.9054,15.58856,GALAXY,0.07270874,1.436539E-05
18.70557,17.19318,16.52567,16.09109,15.82633,GALAXY,0.07279254,1.217102E-05
19.57129,17.42556,16.40803,15.95099,15.60094,GALAXY,0.08850744,2.68418E-05
19.03154,17.52235,16.87904,16.43755,16.27085,GALAXY,0.05614442,1.434334E-05
17.81413,15.9501,15.06023,14.58375,14.20849,GALAXY,0.02999693,7.900961E-06
17.87009,16.66791,15.88576,15.42889,15.14252,GALAXY,0.1314568,7.138769E-06
19.11172,18.97891,18.65626,18.6422,18.74671,QSO,1.123754,0.0003788994
16.53222,14.73601,13.9418,13.52361,13.21144,GALAXY,0.03186696,9.082954E-06
18.78829,16.76344,15.8421,15.41701,15.08377,GALAXY,0.07553378,1.618883E-05
17.55178,16.24374,15.59688,15.23067,14.95249,GALAXY,0.04187593,1.50562E-05
19.33978,17.54012,16.70911,16.24268,15.93069,GALAXY,0.1102247,1.001042E-05
19.45632,19.03602,18.92388,18.93321,18.94994,QSO,1.286374,2.020173
18.82619,17.16935,16.36775,15.8571,15.50652,GALAXY,0.06081524,1.162315E-05
18.71573,17.41211,16.88396,16.51965,16.42009,GALAXY,0.0870425,8.10646E-06
19.02962,17.92065,17.36978,17.05061,16.87716,GALAXY,0.1346955,9.656239E-06
19.33974,18.23535,17.81399,17.54303,17.46679,GALAXY,0.03322768,8.858087E-06
19.11303,18.14191,17.81549,17.70138,17.65388,GALAXY,0.4440227,4.54444E-05
18.53821,17.33953,16.93092,16.68497,16.58998,GALAXY,0.03517329,7.827336E-06
17.11553,15.43126,14.60894,14.17607,13.86153,GALAXY,0.03368952,1.148092E-05
18.55445,16.99835,16.19741,15.76652,15.45754,GALAXY,0.08571646,1.435917E-05
19.29562,17.72435,16.99937,16.56913,16.30116,GALAXY,0.06578525,2.591337E-05
18.84753,16.99008,16.16627,15.72653,15.40456,GALAXY,0.07354897,1.498668E-05
19.47407,18.24446,17.60897,17.1827,17.02127,GALAXY,0.1335234,1.003462E-05
17.72776,16.69446,16.29164,16.13376,15.97982,GALAXY,0.01237758,3.765945E-06
19.54091,17.52191,16.46881,16.01785,15.6497,GALAXY,0.1045934,1.973338E-05
17.65474,16.26267,15.6057,15.23449,14.9252,GALAXY,0.03189389,8.474206E-06
19.32914,18.28891,17.95408,17.58753,17.42398,GALAXY,0.05501645,5.637449E-06
19.40965,18.09725,17.46543,17.09956,16.8801,GALAXY,0.1074618,2.918698E-05
19.32224,17.43797,16.53987,16.12817,15.80504,GALAXY,0.05837027,2.533857E-05
19.5877,18.29284,17.81098,17.47228,17.33729,GALAXY,0.07184311,1.018764E-05
18.7841,17.6644,17.20945,16.86548,16.68715,GALAXY,0.1146294,6.897884E-06
16.74891,15.57929,15.17122,14.90801,14.72137,GALAXY,0.04041258,8.194569E-06
19.28313,17.99442,17.43544,17.07219,16.76217,GALAXY,0.0442268,5.12156E-06
18.4603,17.09906,16.35693,15.95013,15.62956,GALAXY,0.03456503,1.254354E-05
19.28538,18.31556,17.76614,17.44624,17.25752,GALAXY,0.1210122,7.696261E-06
18.84445,17.24945,16.42151,15.95906,15.65438,QSO,0.06250638,2.84074E-05
19.04414,17.67036,17.13604,16.83082,16.58754,GALAXY,0.05368403,1.600555E-05
18.2484,16.4097,15.39661,14.83974,14.36287,GALAXY,0.03349494,1.127187E-05
19.22136,17.53154,16.58426,16.07133,15.6804,GALAXY,0.1108554,1.567866E-05
19.48341,17.48852,16.59639,16.18276,15.84961,GALAXY,0.07483058,2.109497E-05
18.43871,17.35393,16.86143,16.47281,16.35438,GALAXY,0.07405821,6.612418E-06
17.54671,16.14704,15.45105,15.02393,14.69391,GALAXY,0.03702638,1.007273E-05
18.51897,17.1812,16.58553,16.27126,16.02969,GALAXY,0.03113118,8.962184E-06
19.3557,18.05434,17.51803,17.1985,17.03668,GALAXY,0.03719749,2.355299E-05
19.45229,19.09595,18.67486,18.52704,18.60618,QSO,1.573444,0.0002856099
19.5588,18.34954,17.62518,17.2638,17.01828,GALAXY,0.1569954,2.154049E-05
19.58547,18.34726,17.76093,17.41447,17.11283,GALAXY,0.0499908,8.294974E-06
18.28023,16.75211,16.10765,15.72237,15.42333,GALAXY,0.04123121,8.480771E-06
19.50214,17.60433,16.61107,16.17691,15.79336,GALAXY,0.09966791,2.530345E-05
19.57554,17.68521,16.85225,16.46143,16.2292,GALAXY,0.04785703,1.87867E-05
17.52226,15.96607,15.22603,14.84733,14.56304,GALAXY,0.03273444,1.00777E-05
17.64893,15.74857,14.88587,14.41833,14.06192,GALAXY,0.04354434,1.218959E-05
18.96456,17.71856,17.16995,16.82265,16.65981,GALAXY,0.06366071,1.599513E-05
19.28578,17.24123,16.29747,15.86504,15.50361,GALAXY,0.06918518,1.831784E-05
18.75864,18.4566,18.31131,18.04447,18.01,QSO,1.665922,0.0002813853
19.03321,17.63533,16.90001,16.49272,16.19452,GALAXY,0.1098518,1.434891E-05
18.62347,17.3601,16.6757,16.22972,16.01219,GALAXY,0.1353363,1.010523E-05
18.75906,18.62479,18.51805,18.5035,17.97424,QSO,0.3574483,4.12117E-05
19.12503,17.20046,16.23655,15.78683,15.44377,GALAXY,0.08437167,1.755041E-05
19.23265,18.15219,17.47512,17.07694,16.88426,GALAXY,0.1805861,1.490541E-05
19.27102,17.6631,16.67722,16.23555,15.90596,GALAXY,0.167438,2.248284E-05
19.42799,18.34585,17.75013,17.35907,17.1498,GALAXY,0.1341379,5.235599E-06
18.81647,17.16228,16.29922,15.76379,15.45082,GALAXY,0.07959725,6.810686E-06
18.7515,17.21648,16.51172,16.05807,15.75266,GALAXY,0.06680897,6.86535E-06
19.29531,18.10921,17.6414,17.34061,17.20249,GALAXY,0.04613828,5.775523E-06
16.88662,15.16943,14.65157,14.38744,14.27,GALAXY,0.01654923,1.368378E-05
18.31594,16.78317,16.04731,15.64049,15.35443,GALAXY,0.07960428,1.011213E-05
19.53217,19.42681,19.51718,19.27722,19.21998,QSO,1.713009,0.0002518221
19.33963,17.59352,16.63054,16.2084,15.87892,GALAXY,0.09991439,2.629171E-05
17.75956,16.13449,15.30471,14.89768,14.59749,GALAXY,0.04506452,1.46494E-05
19.20033,17.92639,17.18947,16.7507,16.53168,GALAXY,0.1345376,1.013665E-05
18.99325,17.54773,16.84443,16.42679,16.17117,GALAXY,0.0817498,9.129873E-06
19.37882,19.1852,18.82206,18.64229,18.22802,QSO,0.2744291,5.88203E-05
18.5996,17.34335,16.71697,16.394,16.16915,GALAXY,0.08841558,2.069825E-05
18.8833,18.11048,17.48912,17.19123,16.90101,GALAXY,0.03670294,1.38942E-05
19.23257,17.84004,17.22011,16.86314,16.63325,GALAXY,0.06922156,8.424234E-06
19.56573,17.9371,17.21196,16.80731,16.52608,GALAXY,0.03749622,1.323047E-05
19.45369,18.5645,18.22138,17.88287,17.77558,GALAXY,0.07709341,6.500857E-06
19.45152,18.17972,17.68375,17.44289,17.16936,GALAXY,0.0479777,1.046088E-05
17.91803,16.75684,16.32481,16.04991,15.9338,GALAXY,0.05443183,1.437914E-05
17.7374,16.62987,16.16256,15.89558,15.68204,GALAXY,0.01579544,8.092466E-06
19.44289,18.19548,17.36831,16.95389,16.64014,GALAXY,0.1388871,2.222862E-05
19.49117,17.85468,17.12928,16.71535,16.47641,GALAXY,0.09562612,1.202102E-05
19.48865,19.18068,18.81373,18.76694,18.54433,QSO,0.894991,0.0009873547
19.07383,17.08418,16.0962,15.66064,15.32084,GALAXY,0.09628302,1.594004E-05
19.46324,17.38551,16.40416,15.97523,15.61216,GALAXY,0.09777248,2.756889E-05
19.59949,18.03889,17.38723,17.03238,16.97288,GALAXY,0.1380004,1.978621E-05
19.34068,17.94857,17.14397,16.73494,16.42538,GALAXY,0.1592876,1.823866E-05
19.40471,17.24474,16.15898,15.68939,15.3238,GALAXY,0.1440263,2.503818E-05
19.48136,18.21442,17.43762,16.96079,16.7305,GALAXY,0.1322103,7.933397E-06
19.54332,17.51786,16.53819,16.11692,15.75154,GALAXY,0.1028203,2.427654E-05
18.77886,16.93424,15.96928,15.47535,15.09271,GALAXY,0.0677954,1.712299E-05
19.53256,17.83186,17.23143,16.94353,16.81209,GALAXY,0.07936343,1.261821E-05
17.51789,16.47606,16.23736,16.10073,15.98929,GALAXY,0.0313292,6.6614E-06
19.24356,18.12051,17.58583,17.25525,17.01886,GALAXY,0.04783213,9.881276E-06
18.79068,17.55389,17.20567,16.91447,16.85934,GALAXY,0.05555797,7.86033E-06
19.25779,17.94802,17.17339,16.76943,16.43829,GALAXY,0.1411906,1.287244E-05
18.8341,16.8536,15.92779,15.49062,15.11505,GALAXY,0.09173432,1.926981E-05
19.25503,17.34723,16.39066,15.93045,15.59711,GALAXY,0.09597061,1.838279E-05
18.98115,17.6917,16.96754,16.5742,16.2771,GALAXY,0.0883792,1.852322E-05
19.57117,19.17724,19.03393,18.7761,18.71829,QSO,1.754324,0.0005843792
18.90457,17.08163,16.1425,15.73345,15.39466,GALAXY,0.09118246,1.92703E-05
18.73685,17.49471,16.8381,16.4643,16.23393,GALAXY,0.09916463,1.682184E-05
18.26622,16.91267,16.131,15.70607,15.38721,GALAXY,0.08255989,9.052568E-06
19.5337,17.54207,16.44525,15.96719,15.56666,GALAXY,0.1226443,2.345119E-05
19.22187,17.51831,16.67446,16.22437,15.93515,GALAXY,0.09706064,1.491394E-05
19.12174,17.2685,16.38496,15.9777,15.67811,GALAXY,0.08227739,1.629966E-05
18.88862,17.13475,16.24047,15.80726,15.50013,GALAXY,0.1054588,2.237325E-05
19.36882,17.68323,16.77868,16.29447,15.8839,GALAXY,0.04128793,1.755924E-05
18.69245,17.01443,16.10742,15.65064,15.29642,GALAXY,0.09951726,1.402089E-05
19.06591,18.37176,17.65076,17.18536,16.90829,GALAXY,0.1086448,1.718598E-05
18.49999,16.75726,15.87927,15.45189,15.12875,GALAXY,0.0824451,1.290433E-05
18.51614,17.14654,16.58975,16.27514,16.12312,GALAXY,0.05556763,1.703611E-05
17.32375,15.46413,14.6284,14.23598,13.91908,GALAXY,0.03509289,7.896171E-06
18.78897,17.80097,17.37222,17.16892,16.93081,GALAXY,0.03522593,1.473976E-05
18.28278,16.57585,15.76459,15.35627,15.03232,GALAXY,0.04668389,1.245027E-05
19.38168,17.959,17.49382,17.18662,17.02983,GALAXY,0.07004634,7.108302E-06
19.00255,17.05864,16.10539,15.64961,15.33336,GALAXY,0.08749779,2.094391E-05
19.38302,17.74244,16.88479,16.4317,16.10522,GALAXY,0.08391789,1.653185E-05
18.39082,16.94505,16.24807,15.87167,15.59344,GALAXY,0.06407733,1.156379E-05
19.09083,17.99813,17.52513,17.18873,17.04083,GALAXY,0.08779314,7.754766E-06
19.07821,17.51929,16.65875,16.19661,15.84667,GALAXY,0.03615073,8.940086E-06
17.50404,16.38067,16.13589,16.07493,16.07849,GALAXY,0,0
17.19515,15.32694,14.50776,14.1018,13.81017,GALAXY,0.0374238,1.086523E-05
